Date	App Name	App Apple Identifier	App Version	Device	Platform Version	Source Type	Page Type	App Download Date	Territory	Sessions	Total Session Duration	Unique Devices
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	App Store search	No page		PT	23	947	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	App Store search	No page		SI	2	162	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	App Store search	No page		US	79	5178	3
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	App Store search	No page	2025-07-18	BF	3	133	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	App Store search	Product page		DK	1	1	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	App Store search	Product page		GB	1	15	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	App Store search	Product page		HK	4	77	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	App referrer	Store sheet		JP	13	312	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	Web referrer	Product page		GB	5	230	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	Web referrer	Product page		JP	2	73	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	Web referrer	Product page		PT	1	15	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	Web referrer	Product page		RO	1	36	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.6	App Store search	No page		AU	3	32	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.6	App Store search	No page		ES	113	4311	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.6	App Store search	No page		JP	1	28	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.6	App Store search	No page		MD	1	14	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.6	App Store search	No page		TH	44	2165	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.6	App Store search	No page		US	33	1434	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.6	App Store search	Product page		CA	12	819	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.6	App Store search	Product page		US	3	74	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.6	App referrer	Product page		CA	4	94	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.6	App referrer	Product page		JP	4	119	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.6	App referrer	Product page		US	7	305	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 15.3	App Store search	No page		PH	4	75989	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 17.5	App Store search	Product page		TH	1	6	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 17.6	App referrer	Store sheet		US	2	18	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 17.7	App Store search	Product page		US	1	51	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.4	App Store search	Product page		JP	1	20	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.5	App Store browse	Product page		JP	7	41	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.5	App Store search	No page		AU	1	12	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.5	App Store search	No page		CA	23	1612	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.5	App Store search	No page		SG	1	40016	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.5	App Store search	No page		US	6	801	3
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.6	App Store browse	No page		JP	1	3	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.6	App Store browse	Product page		IE	3	66	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.6	App Store search	No page		FR	3	292	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.6	App Store search	No page		IN	2	28	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.6	App Store search	No page		MY	15	319	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.6	App Store search	No page		NZ	4	558	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.6	App Store search	No page		SG	1	2	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.6	App Store search	No page		TH	9	264	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.6	App Store search	No page		US	28	3533	7
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.6	App Store search	No page		VN	1	40	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.6	App Store search	No page	2025-08-11	ID	2	10	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.6	App Store search	Product page		AU	1	21	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.6	App Store search	Product page		CA	1	31	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.6	App Store search	Product page		ES	1	28	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.6	App Store search	Product page		TH	33	3305	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.6	App referrer	Product page		GB	3	164	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.6	App referrer	Store sheet	2025-07-31	US	50	20971	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.6	Web referrer	Product page		NL	2	170	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPad	iOS 18.6	Web referrer	Product page		US	11	206	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 12.5	App Store search	Product page	2025-08-15	US	3	155	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 15.1	App Store search	No page		GB	3	147	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 15.2	App Store search	No page		US	69	17956	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 15.5	Web referrer	Product page		CA	2	27	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 15.6	App Store search	No page		US	11	19248	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 15.6	Web referrer	Product page		TH	7	551	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 15.8	App Store browse	No page		IN	2	28	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 15.8	App Store browse	Product page		US	5	742	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 15.8	App Store search	No page		AE	2	503	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 15.8	App Store search	No page		AU	6	14778	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 15.8	App Store search	No page		NG	1	57	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 15.8	App Store search	No page		NL	4	36	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 15.8	App Store search	No page		PK	1	31	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 15.8	App Store search	No page		SN	4	136	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 15.8	App Store search	No page		TH	1	9	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 15.8	App Store search	No page		TR	1	23	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 15.8	App referrer	Product page		JP	32	15554	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 15.8	Web referrer	Product page		FR	8	2325	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 15.8	Web referrer	Product page		JP	1	15	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 15.8	Web referrer	Product page		PH	1	11	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 16.1	App Store search	No page		NL	1	26	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 16.2	App Store search	No page		VN	1	23	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 16.4	App Store search	No page		US	134	8262	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 16.6	App Store search	No page		GB	99	2595	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 16.6	Web referrer	Product page	2025-08-17	VN	5	208	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 16.7	App Store search	No page		AT	1	1	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 16.7	App Store search	No page		BE	1	94	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 16.7	App Store search	No page		NG	37	1207	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 16.7	App Store search	No page		RU	2	70	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 16.7	App Store search	No page		UA	9	384	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 16.7	App Store search	No page		US	3	73	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 16.7	App Store search	No page	2025-08-11	SA	1	2	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 16.7	App referrer	Store sheet	2025-07-31	NO	1	145	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 16.7	Web referrer	Product page		US	3	74	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.0	App Store search	No page		TR	2	26	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.1	App Store search	No page		US	21	2311	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.1	App Store search	No page	2025-08-17	US	6	408	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.2	App Store search	No page		PH	1	149	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.2	App referrer	Store sheet		JP	1	39	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.3	App Store search	No page		US	1	79	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.3	Web referrer	Product page		FR	434	12797	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.4	App Store search	No page		IN	2	153	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.4	App Store search	No page		TR	7	77	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.4	App referrer	Store sheet		US	8	119	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.4	Web referrer	Product page		CA	2	25	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.4	Web referrer	Product page		GB	22	715	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.5	App Store browse	Product page		YE	8	559	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.5	App Store search	No page		US	26	1758	4
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.5	Web referrer	Product page		CA	4	119	
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.5	Web referrer	Product page		FR	15	120	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.5	Web referrer	Product page		JP	1	27	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	App Store search	No page		CA	23	500	3
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	App Store search	No page		CO	2	79	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	App Store search	No page		FR	5	2331	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	App Store search	No page		GB	1	10	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	App Store search	No page		JP	4	39	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	App Store search	No page		KR	1	11	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	App Store search	No page		NL	41	13697	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	App Store search	No page		PH	1	8	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	App Store search	No page		SA	1	44	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	App Store search	No page		US	30	1015	8
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	App Store search	No page		VN	4	193	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	App Store search	No page	2025-08-13	TW	1	6	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	App Store search	Product page		CA	8	647	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	App Store search	Product page		JP	6	91	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	App Store search	Product page		US	8	225	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	App Store search	Product page	2025-08-16	ID	1	8	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	App referrer	No page		CA	2	7	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	App referrer	No page	2025-08-17	NL	23	1724	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	App referrer	Product page		US	1	126	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	App referrer	Store sheet		JP	4	78	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	App referrer	Store sheet		KR	30	327	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	App referrer	Store sheet		TH	1	12	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	Web referrer	Product page		AU	62	8231	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	Web referrer	Product page		GB	2	246	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	Web referrer	Product page		IL	4	529	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	Web referrer	Product page		JP	22	657	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	Web referrer	Product page		UA	11	754	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	Web referrer	Product page		US	1	11	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.6	Web referrer	Store sheet		GB	1	9	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.7	App Store browse	No page		US	5	111	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.7	App Store search	No page		CA	2	29	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.7	App Store search	No page		DE	1	2	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.7	App Store search	No page		JP	2	108	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.7	App Store search	No page		TW	4	109	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 17.7	App Store search	No page		US	6	104	3
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.0	App Store search	No page		BR	2	90	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.0	App Store search	No page		PH	1	9	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.0	App Store search	No page		US	2	9	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.0	App referrer	Product page	2025-08-17	CI	12	967	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.0	App referrer	Store sheet		JP	4	113	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	App Store browse	No page		FR	5	272	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	App Store browse	No page	2025-08-04	US	1	1	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	App Store search	No page		BG	3	88	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	App Store search	No page		FR	9	922	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	App Store search	No page		GB	1	79	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	App Store search	No page		ID	1	159	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	App Store search	No page		IE	1	3	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	App Store search	No page		JP	10	268	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	App Store search	No page		KH	3	29	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	App Store search	No page		MY	20	3695	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	App Store search	No page		NZ	19	184	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	App Store search	No page		TH	41	979	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	App Store search	No page		US	111	12477	8
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	App Store search	No page		ZA	3	49	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	App Store search	No page	2025-08-15	IL	16	187	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	App Store search	No page	2025-08-17	DK	2	183	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	App Store search	Product page		CA	1	7	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	App Store search	Product page		GB	1	61	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	App Store search	Product page		US	43	6423	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	App Store search	Product page		VN	2	20	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	App referrer	Store sheet	2025-07-30	IL	8	587	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	Web referrer	Product page		JP	1	11	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	Web referrer	Product page		PH	16	1320	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.1	Web referrer	Product page		US	20	4859	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.2	App Store search	No page		JP	8	317	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.2	App Store search	No page		TH	3	52	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.2	App Store search	No page		TR	17	431	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.2	App Store search	No page		US	3	582	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.2	App Store search	Product page		KR	18	2459	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.2	App Store search	Product page	2025-08-12	RO	10	433	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.2	App referrer	Product page		US	14	1110	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.2	App referrer	Store sheet		AE	1	20	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.2	Web referrer	Product page		AU	1	11	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.2	Web referrer	Product page		GB	1	11	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.3	App Store browse	No page		IN	1	3	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.3	App Store browse	No page		US	2	10	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.3	App Store search	No page		AU	4	370	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.3	App Store search	No page		BE	7	172	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.3	App Store search	No page		FR	8	134	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.3	App Store search	No page		GB	1	8	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.3	App Store search	No page		IE	27	662	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.3	App Store search	No page		IN	6	148	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.3	App Store search	No page		JO	1	15	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.3	App Store search	No page		JP	2	21	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.3	App Store search	No page		MT	1	4	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.3	App Store search	No page		PT	5	261	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.3	App Store search	No page		SI	65	6160	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.3	App Store search	No page		US	164	16715	12
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.3	App Store search	No page	2025-08-09	LV	2	19	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.3	App Store search	No page	2025-08-13	TW	2	100	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.3	App Store search	No page	2025-08-17	AM	3	86	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.3	App Store search	No page	2025-08-17	MX	2	337	
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.3	App Store search	Product page		AU	7	78	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.3	App Store search	Product page		FR	1	10	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.6	iPhone	iOS 18.3	App Store search	Product page		JP	2	27	1
