Date	App Name	App Apple Identifier	Event	Download Type	App Version	Device	Platform Version	Source Type	Page Type	App Download Date	Territory	Counts	Unique Devices
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		KY	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		LT	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		LU	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		MM	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		MV	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		MX	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		MY	8	8
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		NG	5	5
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		NL	20	20
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		NO	4	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		NZ	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		PE	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		PH	6	6
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		PK	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		PL	4	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		PT	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		QA	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		RO	4	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		RS	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		RU	9	9
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		SA	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		SE	5	5
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		SG	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		SI	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		SK	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		TH	14	14
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		TR	13	13
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		TW	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		UA	12	12
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		US	477	477
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		VE	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		VN	4	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		XK	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		ZA	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page	2025-08-04	FR	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page	2025-08-05	US	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page	2025-08-06	US	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page	2025-08-08	HR	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page	2025-08-08	QA	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page	2025-08-09	DE	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page	2025-08-09	US	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page	2025-08-10	US	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page	2025-08-11	RO	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page	2025-08-12	DE	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	Product page	2025-08-13	BR	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	No page		AU	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	No page		BR	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	No page		CA	6	6
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	No page		DE	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	No page		ES	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	No page		FR	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	No page		GB	8	8
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	No page		JP	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	No page		NL	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	No page		NO	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	No page		PH	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	No page		PL	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	No page		RO	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	No page		SG	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	No page		US	79	79
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	No page	2025-07-22	US	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	No page	2025-08-01	US	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		AE	6	6
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		AL	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		AM	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		AR	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		AT	5	5
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		AU	8	8
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		BE	4	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		BR	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		CA	22	22
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		CL	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		CO	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		CR	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		CZ	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		DE	15	15
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		DK	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		DO	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		ES	7	7
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		FI	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		FR	11	11
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		GB	36	36
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		GE	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		GR	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		HK	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		HU	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		ID	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		IE	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		IL	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		IN	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		IT	4	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		JP	125	125
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		KR	14	14
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		KW	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		LY	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		MT	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		MX	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		MY	5	5
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		NL	9	9
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		NO	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		PE	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		PH	4	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		PK	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		PL	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		PT	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		RO	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		RU	4	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		SA	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		SE	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		SG	4	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		SI	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		TH	9	9
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		TR	4	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		TW	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		TZ	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		UA	12	12
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		US	410	410
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		VE	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		VN	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		ZA	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page	2025-07-21	IT	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page	2025-07-23	AE	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page	2025-07-29	FR	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page	2025-07-29	NO	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page	2025-07-30	JP	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page	2025-08-02	DE	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page	2025-08-05	FR	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page	2025-08-06	NA	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page	2025-08-14	FR	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page	2025-08-16	NL	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page	2025-08-17	RU	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Product page	2025-08-17	US	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		AE	4	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		AM	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		AU	6	6
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		BE	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		BG	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		BR	4	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		CA	16	16
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		CH	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		CL	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		CO	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		CZ	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		DE	9	9
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		DK	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		EE	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		EG	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		ES	6	6
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		FI	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		FR	10	10
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		GB	33	33
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		GR	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		HK	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		HU	6	6
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		ID	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		IE	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		IL	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		IN	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		IT	11	11
